date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:25:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:55%20GMT	https://iccicct.com/?p=222	iccicct.com/indexb4c1.html	(from https://iccicct.com/contact/)
08:25:56	2184/2184	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:55%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fcontact%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embed37b4	(from https://iccicct.com/contact/)
08:25:57	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:25:58	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:25:59	81612/81612	---M--	200	added ('OK')	font/woff2	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:00	97804/97804	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:01	151368/151368	---M--	200	added ('OK')	font/ttf	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:02	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:03	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:04	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:05	16276/16276	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:06	33736/33736	---M--	200	added ('OK')	font/ttf	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:08	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:08	749223/749223	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:10	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:10	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:11	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:12	101652/101652	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:14	202744/202744	---M--	200	added ('OK')	font/ttf	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:14	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://iccicct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
08:26:14	5857/5857	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Mar%202024%2013:44:37%20GMT	https://iccicct.com/wp-content/uploads/2024/02/Group-1319.png	iccicct.com/wp-content/uploads/2024/02/Group-1319.png	(from https://iccicct.com/wp-content/uploads/elementor/css/post-141.css?ver=1723897092)
08:26:15	4709/4709	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Mar%202024%2013:44:38%20GMT	https://iccicct.com/wp-content/uploads/2024/02/Group-1613.png	iccicct.com/wp-content/uploads/2024/02/Group-1613.png	(from https://iccicct.com/wp-content/uploads/elementor/css/post-141.css?ver=1723897092)
